pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
18593,EQ,nse_cm,,EMSLIMITED,EMSLIMITED-EQ,,EMSLIMITED,INE0OV601013,,,,EMS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1379721600,,1379721600,0,0,0,0,1442707200,337.05-505.55,0,0,1451500019,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,237338.00,1,0,50555,33705,1,1,1,0,0,1,0,5.55308e+07,0,0,237338,
23802,BL,nse_cm,,GODIGIT,GODIGIT-BL,,GODIGIT-BL,INE03JT01014,,,,GO DIGIT GENERAL INS LTD,,,5,1,-1,-1,2,-1,NSE,,,1400889600,,1400889600,0,0,0,0,0,332.70-353.20,0,0,1451498938,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,288996.00,1,0,35320,33270,1,1,1,0,0,1,0,9.23311e+08,0,0,288996,
5355,BL,nse_cm,,EXXARO,EXXARO-BL,,EXXARO-BL,INE0GFE01026,,,,EXXARO TILES LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1313539200,,1313539200,0,0,0,0,1418515200,7.70-8.16,0,0,1451498946,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,12406698.00,1,0,816,770,1,1,1,0,0,1,0,4.47411e+08,0,0,12406698,
14982,EQ,nse_cm,,CENTUM,CENTUM-EQ,,CENTUM,INE320B01020,,,,CENTUM ELECTRONICS LTD,,,10,1,-1,-1,2,-1,NSE,,,876009600,,876009600,0,0,0,0,1437868800,1876.90-2815.30,0,0,1451500018,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,42621.00,1,0,281530,187690,1,1,1,0,0,1,0,1.47072e+07,0,0,42621,"The scrip PE is greater than 50 for previous 4 trailing quarters,High low price variation was greater than 150% in previous 12 months"
760516,SG,nse_cm,,762WB41,762WB41-SG,,762WB41-SG,IN3420250208,,,,SDL WB 7.62% 2041,,,1,100,-1,-1,2,-1,NSE,,,1451433600,,1451433600,0,0,0,0,0,95.00-105.00,0,0,1451493503,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
14810,BL,nse_cm,,IRBIT,IRBIT-BL,,IRBIT-BL,INE0C8K23012,,,,IRB INFRASTRUCTURE TRUST,,,1,25000,-1,-1,2,-1,NSE,,,1364688000,,1364688000,0,0,0,0,0,207.81-220.65,0,0,1451493496,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,466493.00,25000,0,22065,20781,1,1,1,0,0,1,0,1.17209e+09,0,0,466493,
759397,EQ,nse_cm,,SOLEX,SOLEX-EQ,,SOLEX,INE880Y01017,,,,SOLEX ENERGY LIMITED,,,10,1,-1,-1,2,-1,NSE,,,1444348800,,1444348800,0,0,0,0,0,993.60-1490.40,0,0,1451500020,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,80510.00,1,0,149040,99360,1,1,1,0,0,1,0,1.08025e+07,0,0,80510,
30071,SG,nse_cm,,724UP40,724UP40-SG,,724UP40-SG,IN3320240119,,,,SDL UP 7.24% 2040,,,1,100,-1,-1,2,-1,NSE,,,1426636800,,1426636800,0,0,0,0,0,95.00-105.00,0,0,1451493500,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
27197,SG,nse_cm,,717GA35,717GA35-SG,,717GA35-SG,IN1420240096,,,,SDL GA 7.17% 2035,,,1,100,-1,-1,2,-1,NSE,,,1417305600,,1417305600,0,0,0,0,0,95.00-105.00,0,0,1451493499,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,327000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+07,0,0,327000,
128,EQ,nse_cm,,ROUTE,ROUTE-EQ,,ROUTE,INE450U01017,,,,ROUTE MOBILE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1285113600,,1285113600,0,0,0,0,1447200000,555.35-832.95,0,0,1451500017,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,144012.00,1,0,83295,55535,1,1,1,0,0,1,0,6.29976e+07,0,0,144012,
3392,SG,nse_cm,,69JK33,69JK33-SG,,69JK33-SG,IN4920210023,,,,SDL JK 6.9% 2033,,,1,100,-1,-1,2,-1,NSE,,,1304812800,,1304812800,0,0,0,0,0,95.00-105.00,0,0,1451493494,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,4e+07,0,0,1000000,
2107,EQ,nse_cm,,STOVEKRAFT,STOVEKRAFT-EQ,,STOVEKRAFT,INE00IN01015,,,,STOVE KRAFT LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1296950400,,1296950400,0,0,0,0,1442707200,456.60-684.90,0,0,1451500017,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,175206.00,1,0,68490,45660,1,1,1,0,0,1,0,3.31015e+07,0,0,175206,
17480,BL,nse_cm,,CONTROLPR,CONTROLPR-BL,,CONTROLPR-BL,INE663B01015,,,,CONTROL PRINT LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1151193600,,1151193600,0,0,0,0,1436054400,669.80-711.20,0,0,1451498932,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,144907.00,1,0,71120,66980,1,1,1,0,0,1,0,1.59942e+07,0,0,144907,
25835,EQ,nse_cm,,VINCOFE,VINCOFE-EQ,,VINCOFE,INE498Q01014,,,,VINTAGE COFFEE N BVRGS L,,,1,1,-1,-1,2,-1,NSE,,,1413676800,,1413676800,0,0,0,0,1442966400,122.52-183.78,0,0,1451500019,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,652888.00,1,0,18378,12252,1,1,1,0,0,1,0,1.30083e+08,0,0,652888,
29241,SG,nse_cm,,715TN35,715TN35-SG,,715TN35-SG,IN3120240509,,,,SDL TN 7.15% 2035,,,1,100,-1,-1,2,-1,NSE,,,1422144000,,1422144000,0,0,0,0,0,95.00-105.00,0,0,1451493499,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
13154,MF,nse_cm,,UTIDMP35P2,UTIDMP35P2-MF,,UTIDMP35P2-MF,INF789F1AWT1,,,,UTIAMC - UTIDMP35P2,,,1,1,-1,-1,2,-1,NSE,,,1355616000,,1355616000,0,0,0,0,0,9.00-11.00,0,0,1451493496,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,513.00,1,0,1100,900,1,1,1,0,0,1,0,15699,0,0,513,
13256,SG,nse_cm,,77MZ35,77MZ35-SG,,77MZ35-SG,IN2520220087,,,,SDL MZ 7.7% 2035,,,1,100,-1,-1,2,-1,NSE,,,1356220800,,1356220800,0,0,0,0,0,95.00-105.00,0,0,1451493496,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,490499.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+07,0,0,490499,
23926,ZA,nse_cm,,925SCL26C,925SCL26C-ZA,,925SCL26C-ZA,INE148I07SZ8,,,,SEC RE NCD 9.25% SR I,,,1,1,-1,-1,2,-1,NSE,,,1401926400,,1401926400,0,0,0,0,0,800.00-1200.00,0,0,1451493498,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,87.00,1,0,120000,80000,1,1,1,0,0,1,0,2690,0,0,87,
759858,SG,nse_cm,,729RJ37,729RJ37-SG,,729RJ37-SG,IN2920250296,,,,SDL RJ 7.29% 2037,,,1,100,-1,-1,2,-1,NSE,,,1448150400,,1448150400,0,0,0,0,0,95.00-105.00,0,0,1451493503,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
6315,SG,nse_cm,,662CG28,662CG28-SG,,662CG28-SG,IN3520210052,,,,SDL CG 6.62% 2028,,,1,100,-1,-1,2,-1,NSE,,,1319932800,,1319932800,0,0,0,0,0,95.00-105.00,0,0,1451493495,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
22198,SG,nse_cm,,705JH30,705JH30-SG,,705JH30-SG,IN3720190039,,,,SDL JH 7.05% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,99.28-109.72,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,956900.00,100,0,10972,9928,1,1,1,0,0,1,0,1e+08,0,0,956900,
30188,TB,nse_cm,,364D190326,364D190326-TB,,364D190326-TB,IN002024Z495,,,,GOI TBILL 364D-19/03/26,,,1,100,-1,-1,2,-1,NSE,,,1426982400,,1426982400,0,0,0,0,0,93.50-103.34,0,0,1451500020,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1015706.00,100,0,10334,9350,1,1,1,0,0,1,0,7.19339e+08,0,0,1015706,
13571,BL,nse_cm,,DYNAMATECH,DYNAMATECH-BL,,DYNAMATECH-BL,INE221B01012,,,,DYNAMATIC TECHNOLOGIES,,,50,1,-1,-1,2,-1,NSE,,,842659200,,842659200,0,0,0,0,1417305600,9221.00-9791.00,0,0,1451498915,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,10438.00,1,0,979100,922100,1,1,1,0,0,1,0,6.79144e+06,0,0,10438,
760517,SG,nse_cm,,76TS42,76TS42-SG,,76TS42-SG,IN4520250601,,,,SDL TS 7.6% 2042,,,1,100,-1,-1,2,-1,NSE,,,1451433600,,1451433600,0,0,0,0,0,95.00-105.00,0,0,1451493503,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,
11589,SG,nse_cm,,762GJ29,762GJ29-SG,,762GJ29-SG,IN1520220139,,,,SDL GJ 7.62% 2029,,,1,100,-1,-1,2,-1,NSE,,,1350777600,,1350777600,0,0,0,0,0,95.00-105.00,0,0,1451493496,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
23340,SG,nse_cm,,736UK26,736UK26-SG,,736UK26-SG,IN3620230083,,,,SDL UK 7.36% 2026,,,1,100,-1,-1,2,-1,NSE,,,1396396800,,1396396800,0,0,0,0,0,95.00-105.00,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
4993,SG,nse_cm,,694MH31,694MH31-SG,,694MH31-SG,IN2220210172,,,,SDL MH 6.94% 2031,,,1,100,-1,-1,2,-1,NSE,,,1310256000,,1310256000,0,0,0,0,0,83.79-92.61,0,0,1451493494,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1133700.00,100,0,9261,8379,1,1,1,0,0,1,0,1.5e+08,0,0,1133700,
18185,MF,nse_cm,,HFMPCC50DD,HFMPCC50DD-MF,,HFMPCC50DD-MF,INF179KC1HA0,,,,HDFCAMC - HFMPCC50DD,,,1,1,-1,-1,2,-1,NSE,,,1377216000,,1377216000,0,0,0,0,0,9.00-11.00,0,0,1451493497,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1750242.00,1,0,1100,900,1,1,1,0,0,1,0,5.35242e+07,0,0,1750242,
24120,BL,nse_cm,,BBNPNBETF,BBNPNBETF-BL,,BBNPNBETF-BL,INF251K01TL6,,,,BARODABNP - BBNPNBETF,,,1,1,-1,-1,2,-1,NSE,,,1403654400,,1403654400,0,0,0,0,0,57.54-61.08,0,0,1451498939,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,24105.00,1,0,6108,5754,1,1,1,0,0,1,0,737158,0,0,24105,
758845,SG,nse_cm,,718MH33,718MH33-SG,,718MH33-SG,IN2220250293,,,,SDL MH 7.18% 2033,,,1,100,-1,-1,2,-1,NSE,,,1442102400,,1442102400,0,0,0,0,0,95.00-105.00,0,0,1451493503,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
18014,BL,nse_cm,,WHIRLPOOL,WHIRLPOOL-BL,,WHIRLPOOL-BL,INE716A01013,,,,WHIRLPOOL OF INDIA LTD,,,10,1,-1,-1,2,-1,NSE,,,947376000,,947376000,0,0,0,0,1440892800,883.30-937.90,0,0,1451498933,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,109997.00,1,0,93790,88330,1,1,1,0,0,1,0,1.26872e+08,0,0,109997,
758182,SM,nse_cm,,BLUEWATER,BLUEWATER-SM,,BLUEWATER-SM,INE0X3M01010,,,,BLUE WATER LOGISTICS LTD,,,5,1000,-1,-1,2,-1,NSE,,,1433376000,,1433376000,0,0,0,0,0,121.20-181.80,0,0,1451499058,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,359699.00,1000,0,18180,12120,1,1,1,0,0,1,0,1.1e+07,0,0,359699,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
21019,YD,nse_cm,,971SCL28B,971SCL28B-YD,,971SCL28B-YD,INE148I07RO4,,,,SEC RE NCD 9.25% SR VIII,,,1,1,-1,-1,2,-1,NSE,,,1388275200,,1388275200,0,0,0,0,1449964800,800.00-1200.00,0,0,1451493498,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,1961.00,1,0,120000,80000,1,1,1,0,0,1,0,60000,0,0,1961,
3701,SG,nse_cm,,696KL34,696KL34-SG,,696KL34-SG,IN2020210034,,,,SDL KL 6.96% 2034,,,1,100,-1,-1,2,-1,NSE,,,1307232000,,1307232000,0,0,0,0,0,95.00-105.00,0,0,1451493494,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
30265,N0,nse_cm,,748NABF28,748NABF28-N0,,748NABF28-N0,INE261F08EO7,,,,NABARD 7.48% 2028 SR 25G,,,1,1,-1,-1,2,-1,NSE,,,1427241600,,1427241600,0,0,0,0,1440892800,80000.00-120000.00,0,0,1451493500,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,700000,0,0,999,
13800,BL,nse_cm,,MANALIPETC,MANALIPETC-BL,,MANALIPETC-BL,INE201A01024,,,,MANALI PETROCHEMICALS LT,,,1,1,-1,-1,2,-1,NSE,,,849830400,,849830400,0,0,0,0,1441843200,59.05-62.69,0,0,1451498927,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,1657212.00,1,0,6269,5905,1,1,1,0,0,1,0,1.71999e+08,0,0,1657212,
22341,SG,nse_cm,,662WB35,662WB35-SG,,662WB35-SG,IN3420200088,,,,SDL WB 6.62% 2035,,,1,100,-1,-1,2,-1,NSE,,,1281830400,,1281830400,0,0,0,0,0,95.00-105.00,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
13845,NQ,nse_cm,,875IIFL26A,875IIFL26A-NQ,,875IIFL26A-NQ,INE530B07294,,,,SEC RE NCD 8.75% SR.III,,,1,1,-1,-1,2,-1,NSE,,,1359072000,,1359072000,0,0,0,0,1389139200,857.60-1286.40,0,0,1451493496,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,18709.00,1,0,128640,85760,1,1,1,0,0,1,0,572141,0,0,18709,
11076,BE,nse_cm,,AGRITECH,AGRITECH-BE,,AGRITECH,INE449G01018,,,,AGRI-TECH (INDIA) LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1075334400,,1075334400,0,0,0,0,1411257600,148.59-164.23,0,0,1451499058,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,194237.00,1,0,16423,14859,1,1,1,0,0,1,0,5.94e+06,0,0,194237,"Stage I ESM Scrip,EPS based on previous 4 trailing quarters in the scrip is zero"
6973,EQ,nse_cm,,DMCC,DMCC-EQ,,DMCC,INE505A01010,,,,DMCC SPECIALITY CHEMICALS,,,5,1,-1,-1,2,-1,NSE,,,1322784000,,1322784000,0,0,0,0,1440288000,202.95-304.35,0,0,1451500017,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,394225.00,1,0,30435,20295,1,1,1,0,0,1,0,2.49399e+07,0,0,394225,
14451,SG,nse_cm,,777MP43,777MP43-SG,,777MP43-SG,IN2120220107,,,,SDL MP 7.77% 2043,,,1,100,-1,-1,2,-1,NSE,,,1362873600,,1362873600,0,0,0,0,0,95.00-105.00,0,0,1451493496,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,3e+08,0,0,999900,
104,EQ,nse_cm,,SHAREINDIA,SHAREINDIA-EQ,,SHAREINDIA,INE932X01026,,,,SHARE IND. SECURITIES LTD,,,1,1,-1,-1,2,-1,NSE,,,1285113600,,1285113600,0,0,0,0,1446854400,149.75-183.01,0,0,1451500017,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,600930.00,1,0,18301,14975,1,1,1,0,0,1,0,2.17492e+08,0,0,600930,Identified under Surveillance measure in respect of companies with high promoter pledge
2080,SG,nse_cm,,688UP31,688UP31-SG,,688UP31-SG,IN3320200279,,,,SDL UP 6.88% 2031,,,1,100,-1,-1,2,-1,NSE,,,1296950400,,1296950400,0,0,0,0,0,95.00-105.00,0,0,1451493494,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,3e+08,0,0,999900,
15158,BL,nse_cm,,RHL,RHL-BL,,RHL-BL,INE508K01013,,,,ROBUST HOTELS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1366848000,,1366848000,0,0,1411171200,1411689600,0,171.15-181.73,0,0,1451498930,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,537132.00,1,0,18173,17115,1,1,1,0,0,1,0,1.72917e+07,0,0,537132,
13348,ST,nse_cm,,ARIHANTACA,ARIHANTACA-ST,,ARIHANTACA-ST,INE0NCC01015,,,,ARIHANT ACADEMY LIMITED,,,5,400,-1,-1,2,-1,NSE,,,1356739200,,1356739200,0,0,0,0,1441411200,465.50-514.50,0,0,1451499058,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,198005.00,400,0,51450,46550,1,1,1,0,0,1,0,6.0552e+06,0,0,198005,"Stage I ESM Scrip,The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
17922,EQ,nse_cm,,GEEKAYWIRE,GEEKAYWIRE-EQ,,GEEKAYWIRE,INE669X01032,,,,GEEKAY WIRES LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1267920000,,1267920000,0,0,0,0,1446249600,25.13-37.69,0,0,1451500019,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,3183679.00,1,0,3769,2513,1,1,1,0,0,1,0,1.0452e+08,0,0,3183679,
759373,BL,nse_cm,,MONIFTY100,MONIFTY100-BL,,MONIFTY100-BL,INF247L01GG9,,,,MOTILALAMC - MONIFTY100,,,1,1,-1,-1,2,-1,NSE,,,1445040000,,1445040000,0,0,0,0,0,25.86-27.44,0,0,1451498944,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,28775.00,1,0,2744,2586,1,1,1,0,0,1,0,880000,0,0,28775,
5957,EQ,nse_cm,,BSLSENETFG,BSLSENETFG-EQ,,BSLSENETFG,INF209KB10E8,,,,BIRLASLAMC - BSLSENETFG,,,1,1,-1,-1,2,-1,NSE,,,1317945600,,1317945600,0,0,0,0,1322352000,68.09-102.13,0,0,1451498855,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,1126126.00,1,0,10213,6809,1,1,1,0,0,1,0,3.44381e+07,0,0,1126126,
23749,NP,nse_cm,,753RECL34,753RECL34-NP,,753RECL34-NP,INE020B08FB0,,,,REC 7.53% 2034 SR 233,,,1,1,-1,-1,2,-1,NSE,,,1400284800,,1400284800,0,0,0,0,1431820800,80000.00-120000.00,0,0,1451493498,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,300000,0,0,999,
11435,EQ,nse_cm,,SPANDANA,SPANDANA-EQ,,SPANDANA,INE572J01011,,,,SPANDANA SPHOORTY FIN LTD,,,5,1,-1,-1,2,-1,NSE,,,1250640000,,1250640000,0,0,0,0,1437782400,216.90-325.30,0,0,1451500018,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,368861.00,1,0,32530,21690,1,1,1,0,0,1,0,7.13051e+07,0,0,368861,"EPS based on previous 4 trailing quarters in the scrip is zero,High low price variation was greater than 150% in previous 12 months"
7249,BL,nse_cm,,METROBRAND,METROBRAND-BL,,METROBRAND-BL,INE317I01021,,,,METRO BRANDS LIMITED,,,10,1,-1,-1,2,-1,NSE,,,1324598400,,1324598400,0,0,0,0,1441497600,1116.60-1185.60,0,0,1451498918,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,87134.00,1,0,118560,111660,1,1,1,0,0,1,0,2.72295e+08,0,0,87134,
1247,EQ,nse_cm,,GSFC,GSFC-EQ,,GSFC,INE026A01025,,,,GUJ STATE FERT & CHEM LTD,,,1,1,-1,-1,2,-1,NSE,,,467510400,,494812800,0,0,0,0,1441843200,143.77-215.65,0,0,1451500017,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,556274.00,1,0,21565,14377,1,1,1,0,0,1,0,3.98478e+08,0,0,556274,
2810,GB,nse_cm,,SGBMR29XII,SGBMR29XII-GB,,SGBMR29XII-GB,IN0020200427,,,,2.50%GOLDBONDS2029SR-XII,,,1,1,-1,-1,2,-1,NSE,,,1300579200,,1300579200,0,0,0,0,0,13053.61-15954.41,0,0,1451500017,,,,,,,,,,CASH,,,,,466200,,,,0,20,,0.0000,T+1,315513000,0,1,6891.00,1,0,1.59544e+06,1.30536e+06,1,1,1,0,0,1,0,3.23091e+06,0,0,6891,
2871,NE,nse_cm,,10IIFL28A,10IIFL28A-NE,,10IIFL28A-NE,INE530B08094,,,,UNSE RE NCD 10% SR.I,,,1,1,-1,-1,2,-1,NSE,,,1301097600,,1301097600,0,0,0,0,1394582400,849.60-1274.40,0,0,1451493494,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,89824.00,1,0,127440,84960,1,1,1,0,0,1,0,2.74692e+06,0,0,89824,
1738,SG,nse_cm,,665TR35,665TR35-SG,,665TR35-SG,IN3220200049,,,,SDL TR 6.65% 2035,,,1,100,-1,-1,2,-1,NSE,,,1293926400,,1293926400,0,0,0,0,0,95.00-105.00,0,0,1451493494,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999960.00,100,0,10500,9500,1,1,1,0,0,1,0,6e+07,0,0,999960,
20072,EQ,nse_cm,,INFRABEES,INFRABEES-EQ,,INFRABEES,INF732E01268,,,,NIP IND ETF INFRA BEES,,,1,1,-1,-1,2,-1,NSE,,,970704000,,970704000,0,0,0,0,0,789.20-1183.78,0,0,1451498855,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,54271.00,1,0,118378,78920,1,1,1,0,0,1,0,1.65968e+06,0,0,54271,
10939,EQ,nse_cm,,JUNIORBEES,JUNIORBEES-EQ,,JUNIORBEES,INF732E01045,,,,NIP IND ETF JUNIOR BEES,,,1,1,-1,-1,2,-1,NSE,,,731376000,,731376000,0,0,0,0,1078963200,592.85-889.27,0,0,1451498855,,,,,,,,,,CASH,,,,,125,,,,0,20,,0.0000,T+1,315513000,0,1,134922.00,1,0,88927,59285,1,1,1,0,0,1,0,9.44172e+07,0,0,134922,
756406,SM,nse_cm,,SHRIAHIMSA,SHRIAHIMSA-SM,,SHRIAHIMSA-SM,INE0DM401012,,,,SHRI AHIMSA NATURALS LTD,,,5,600,-1,-1,2,-1,NSE,,,1428019200,,1428019200,0,0,0,0,0,186.15-279.15,0,0,1451500020,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,429810.00,600,0,27915,18615,1,1,1,0,0,1,0,2.33301e+07,0,0,429810,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
25343,BL,nse_cm,,VASWANI,VASWANI-BL,,VASWANI-BL,INE590L01019,,,,VASWANI IND LTD,,,1,1,-1,-1,2,-1,NSE,,,1003881600,,1003881600,0,0,1410739200,1411257600,0,59.43-63.09,0,0,1451498940,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1025019.00,1,0,6309,5943,1,1,1,0,0,1,0,3.13462e+07,0,0,1025019,
